"MATRICULA","ANNO","CURSO","EVALUACION","SESION","MATERIA","CL_MATERIA","SUBGRUPO","NOTA","CODIGONOTA","OPCION","X_OFERTAMATRIG","X_CONVCENTRO","X_MATMATRICULA"
3187832,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,4,36,Módulos profesionales,105626,53672,22373294
3187832,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,2,34,Módulos profesionales,105626,53671,22373294
3187832,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,3,35,Módulos profesionales,105626,54037,22373294
3187832,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,5,37,Módulos Voluntarios,105626,52936,22373293
3187832,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,4,36,Módulos Voluntarios,105626,53672,22373293
3187832,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,4,36,Módulos Voluntarios,105626,54037,22373293
3187832,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373292
3187832,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,3,35,Módulos Voluntarios,105626,53672,22373292
3187832,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373291
3187833,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,2,34,Módulos Voluntarios,105626,54037,22373298
3187833,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito de la Comunicación,30470,Matriculada,2,34,Módulos Voluntarios,105626,53672,22373298
3187833,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373299
3187833,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,5,37,Módulos profesionales,105626,53672,22373302
3187833,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,6,38,Módulos profesionales,105626,54037,22373302
3187833,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,5,37,Módulos profesionales,105626,52936,22373301
3187833,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,5,37,Módulos profesionales,105626,53672,22373301
3187833,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,5,37,Módulos profesionales,105626,54037,22373301
3187833,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,6,38,Módulos Voluntarios,105626,52936,22373300
3187833,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,5,37,Módulos Voluntarios,105626,53672,22373300
3187833,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,5,37,Módulos Voluntarios,105626,54037,22373300
3187833,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,6,38,Módulos Voluntarios,105626,53672,22373299
3187833,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,4,36,Módulos profesionales,105626,52936,22373303
3187833,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,3,35,Módulos profesionales,105626,53672,22373303
3187833,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,5,37,Módulos profesionales,105626,53671,22373303
3187833,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,5,37,Módulos profesionales,105626,54037,22373303
3187833,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,5,37,Módulos profesionales,105626,52936,22373302
3187833,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Ámbito Científico-Tecnológico,30472,Matriculada,5,37,Módulos Voluntarios,105626,53671,22373299
3187833,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,54037,22373299
3187833,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373298
3187834,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373305
3187834,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,3,35,Módulos profesionales,105626,52936,22373308
3187834,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373307
3187834,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,4,36,Módulos profesionales,105626,52936,22373310
3187834,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,3,35,Módulos profesionales,105626,52936,22373309
3187834,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373306
3187835,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,6,38,Módulos Voluntarios,105626,54037,22373312
3187835,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,7,39,Módulos profesionales,105626,53672,22373317
3187835,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,6,38,Módulos profesionales,105626,54037,22373317
3187835,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,7,39,Módulos profesionales,105626,52936,22373316
3187835,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,8,40,Módulos profesionales,105626,53672,22373316
3187835,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,6,38,Módulos profesionales,105626,54037,22373316
3187835,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,6,38,Módulos profesionales,105626,52936,22373315
3187835,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,6,38,Módulos profesionales,105626,53672,22373315
3187835,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,7,39,Módulos profesionales,105626,54037,22373315
3187835,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,6,38,Módulos Voluntarios,105626,52936,22373314
3187835,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,6,38,Módulos profesionales,105626,52936,22373317
3187835,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,5,37,Módulos Voluntarios,105626,53672,22373314
3187835,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,6,38,Módulos Voluntarios,105626,54037,22373314
3187835,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,7,39,Módulos Voluntarios,105626,52936,22373313
3187835,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,7,39,Módulos Voluntarios,105626,53672,22373313
3187835,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,7,39,Módulos Voluntarios,105626,54037,22373313
3187835,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,7,39,Módulos Voluntarios,105626,52936,22373312
3187835,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito de la Comunicación,30470,Matriculada,6,38,Módulos Voluntarios,105626,53672,22373312
3187836,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,8,40,Módulos Voluntarios,105626,54037,22373319
3187836,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,8,40,Módulos profesionales,105626,52936,22373324
3187836,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,7,39,Módulos profesionales,105626,53672,22373324
3187836,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,8,40,Módulos profesionales,105626,54037,22373324
3187836,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,8,40,Módulos profesionales,105626,52936,22373323
3187836,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,9,41,Módulos profesionales,105626,53672,22373323
3187836,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,7,39,Módulos profesionales,105626,54037,22373323
3187836,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,8,40,Módulos profesionales,105626,52936,22373322
3187836,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,9,41,Módulos profesionales,105626,53672,22373322
3187836,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,8,40,Módulos profesionales,105626,54037,22373322
3187836,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,7,39,Módulos Voluntarios,105626,52936,22373321
3187836,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito de la Comunicación,30470,Matriculada,8,40,Módulos Voluntarios,105626,53672,22373319
3187836,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,6,38,Módulos Voluntarios,105626,54037,22373320
3187836,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,5,37,Módulos Voluntarios,105626,52936,22373320
3187836,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,7,39,Módulos Voluntarios,105626,53672,22373321
3187836,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,6,38,Módulos Voluntarios,105626,54037,22373321
3187836,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,8,40,Módulos Voluntarios,105626,53672,22373320
3187836,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,8,40,Módulos Voluntarios,105626,52936,22373319
3187837,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,5,37,Módulos Voluntarios,105626,54037,22373326
3187837,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,6,38,Módulos profesionales,105626,54037,22373331
3187837,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,6,38,Módulos profesionales,105626,52936,22373330
3187837,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,8,40,Módulos profesionales,105626,53672,22373330
3187837,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,6,38,Módulos profesionales,105626,54037,22373330
3187837,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,6,38,Módulos profesionales,105626,52936,22373329
3187837,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,8,40,Módulos profesionales,105626,53672,22373329
3187837,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,5,37,Módulos profesionales,105626,54037,22373329
3187837,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,6,38,Módulos Voluntarios,105626,52936,22373328
3187837,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,5,37,Módulos Voluntarios,105626,53672,22373328
3187837,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,7,39,Módulos profesionales,105626,52936,22373331
3187837,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,7,39,Módulos profesionales,105626,53672,22373331
3187837,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,6,38,Módulos Voluntarios,105626,54037,22373328
3187837,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373327
3187837,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,5,37,Módulos Voluntarios,105626,53672,22373327
3187837,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito de la Comunicación,30470,Matriculada,5,37,Módulos Voluntarios,105626,53672,22373326
3187837,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,5,37,Módulos Voluntarios,105626,54037,22373327
3187837,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373326
3187838,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373333
3187838,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373334
3187838,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,3,35,Módulos profesionales,105626,52936,22373338
3187838,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,2,34,Módulos profesionales,105626,52936,22373337
3187838,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,3,35,Módulos profesionales,105626,52936,22373336
3187838,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,5,37,Módulos Voluntarios,105626,52936,22373335
3187839,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,1,33,Módulos Voluntarios,105626,54037,22373340
3187839,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito de la Comunicación,30470,Matriculada,1,33,Módulos Voluntarios,105626,53672,22373340
3187839,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,2,34,Módulos Voluntarios,105626,54037,22373341
3187839,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,2,34,Módulos Voluntarios,105626,54037,22373342
3187839,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,4,36,Módulos profesionales,105626,54037,22373343
3187839,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,2,34,Módulos profesionales,105626,52936,22373343
3187839,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,4,36,Módulos profesionales,105626,52936,22373345
3187839,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,3,35,Módulos profesionales,105626,53672,22373345
3187839,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,5,37,Módulos profesionales,105626,53671,22373345
3187839,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,3,35,Módulos profesionales,105626,54037,22373345
3187839,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,3,35,Módulos profesionales,105626,52936,22373344
3187839,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,5,37,Módulos profesionales,105626,53672,22373344
3187839,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,5,37,Módulos profesionales,105626,53671,22373344
3187839,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,8,40,Módulos profesionales,105626,54037,22373344
3187839,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,5,37,Módulos profesionales,105626,53672,22373343
3187839,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,1,33,Módulos profesionales,105626,53671,22373343
3187839,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,5,37,Módulos Voluntarios,105626,52936,22373342
3187839,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,3,35,Módulos Voluntarios,105626,53672,22373342
3187839,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373341
3187839,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,53672,22373341
3187839,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,1,33,Módulos Voluntarios,105626,52936,22373340
3187840,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,2,34,Módulos Voluntarios,105626,54037,22373347
3187840,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,4,36,Módulos profesionales,105626,52936,22373352
3187840,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,4,36,Módulos profesionales,105626,53672,22373352
3187840,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,5,37,Módulos profesionales,105626,53671,22373352
3187840,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,5,37,Módulos profesionales,105626,54037,22373352
3187840,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,4,36,Módulos profesionales,105626,52936,22373351
3187840,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,6,38,Módulos profesionales,105626,53672,22373351
3187840,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,5,37,Módulos profesionales,105626,53671,22373351
3187840,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,5,37,Módulos profesionales,105626,54037,22373351
3187840,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,3,35,Módulos profesionales,105626,52936,22373350
3187840,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,6,38,Módulos profesionales,105626,53672,22373350
3187840,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,5,37,Módulos profesionales,105626,53671,22373350
3187840,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,6,38,Módulos profesionales,105626,54037,22373350
3187840,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373349
3187840,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,2,34,Módulos Voluntarios,105626,53672,22373349
3187840,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Ámbito Social,30474,Matriculada,3,35,Módulos Voluntarios,105626,53671,22373349
3187840,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,2,34,Módulos Voluntarios,105626,54037,22373349
3187840,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373348
3187840,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,53672,22373348
3187840,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,54037,22373348
3187840,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373347
3187840,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito de la Comunicación,30470,Matriculada,2,34,Módulos Voluntarios,105626,53672,22373347
3187841,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,1,33,Módulos Voluntarios,105626,54037,22373354
3187841,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,52936,22373355
3187841,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,4,36,Módulos profesionales,105626,52936,22373358
3187841,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,4,36,Módulos profesionales,105626,53672,22373358
3187841,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,3,35,Módulos profesionales,105626,52936,22373357
3187841,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,4,36,Módulos profesionales,105626,53672,22373357
3187841,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,5,37,Módulos profesionales,105626,53671,22373357
3187841,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de montaje de componentes informáticos,30476,Matriculada,4,36,Módulos profesionales,105626,54037,22373357
3187841,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito Social,30474,Matriculada,3,35,Módulos Voluntarios,105626,52936,22373356
3187841,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Social,30474,Matriculada,2,34,Módulos Voluntarios,105626,53672,22373356
3187841,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Ámbito Social,30474,Matriculada,3,35,Módulos Voluntarios,105626,53671,22373356
3187841,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Social,30474,Matriculada,2,34,Módulos Voluntarios,105626,54037,22373356
3187841,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito Científico-Tecnológico,30472,Matriculada,4,36,Módulos Voluntarios,105626,53672,22373355
3187841,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,3,35,Módulos profesionales,105626,52936,22373359
3187841,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,4,36,Módulos profesionales,105626,53672,22373359
3187841,2011,2º de PCPI - Auxiliar Informático,Recuperación 1ª Ev.,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,5,37,Módulos profesionales,105626,53671,22373359
3187841,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares con tecnologías de la información y la comunicación,30480,Matriculada,3,35,Módulos profesionales,105626,54037,22373359
3187841,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Operaciones auxiliares de mantenimiento de sistemas microinformáticos,30478,Matriculada,1,33,Módulos profesionales,105626,54037,22373358
3187841,2011,2º de PCPI - Auxiliar Informático,Tercera Evaluación,,Ámbito Científico-Tecnológico,30472,Matriculada,3,35,Módulos Voluntarios,105626,54037,22373355
3187841,2011,2º de PCPI - Auxiliar Informático,Primera Evaluación,,Ámbito de la Comunicación,30470,Matriculada,1,33,Módulos Voluntarios,105626,52936,22373354
3187841,2011,2º de PCPI - Auxiliar Informático,Ordinaria,,Ámbito de la Comunicación,30470,Matriculada,2,34,Módulos Voluntarios,105626,53672,22373354
